Station,Date,Tmax,Tmin,Tavg,Depart,DewPoint,WetBulb,Heat,Cool,Sunrise,Sunset,CodeSum,Depth,SnowFall,PrecipTotal,StnPressure,SeaLevel,ResultSpeed,ResultDir,AvgSpeed,Year,Month,Tavg_week,precip_week,heat_dw,cool_dw,3_week_avrgPrecipTotal,5_week_avrgPrecipTotal,3_week_avrgTavg,5_week_avrgTavg
2,2012-08-09,77,66,72.0,1.95448369565,62,66.0,0, 7,480.64673913,1847.34782609,TSRA RA,0.0,0.000108695652174,0.005,29.21,29.85,7.0,4,9.2,2012,8,72.5714285714,0.107857142857,0.971428571429,0.0,0.08,0.0894285714286,80.5714285714,81.4
1,2012-08-10,76,61,69.0,-4.0,55,60.0,0, 4,454.0,1900.0,TSRA RA BR,0.0,0.0,0.18,29.2,29.91,13.2,36,14.2,2012,8,70.1428571429,0.0914285714286,0.0,1.45714285714,0.0985714285714,0.114428571429,77.8095238095,78.8571428571
2,2012-08-10,76,62,69.0,1.95448369565,55,61.0,0, 4,480.64673913,1847.34782609,TSRA RA BR,0.0,0.000108695652174,0.4,29.24,29.88,13.6,35,14.4,2012,8,72.5714285714,0.107857142857,0.971428571429,0.0,0.0988095238095,0.100857142857,80.2380952381,80.6857142857
1,2012-08-11,78,56,67.0,-6.0,53,59.0,0, 2,455.0,1859.0, ,0.0,0.0,0.0,29.26,29.97,6.5,35,8.5,2012,8,70.1428571429,0.0914285714286,0.0,1.45714285714,0.0985714285714,0.114428571429,77.380952381,78.3142857143
2,2012-08-11,79,58,69.0,1.95448369565,52,59.0,0, 4,480.64673913,1847.34782609, ,0.0,0.000108695652174,0.0,29.31,29.95,5.8,35,8.0,2012,8,72.5714285714,0.107857142857,0.971428571429,0.0,0.0988095238095,0.100857142857,79.7619047619,80.2
1,2012-08-12,76,55,66.0,-7.0,54,60.0,0, 1,456.0,1858.0, ,0.0,0.0,0.005,29.27,29.99,3.4,22,3.8,2012,8,70.1428571429,0.0914285714286,0.0,1.45714285714,0.0985714285714,0.114571428571,76.7619047619,78.0
2,2012-08-12,77,61,69.0,1.95448369565,53,61.0,0, 4,480.64673913,1847.34782609, ,0.0,0.000108695652174,0.0,29.33,29.98,3.7,22,4.7,2012,8,72.5714285714,0.107857142857,0.971428571429,0.0,0.0983333333333,0.100857142857,79.0952380952,79.8857142857
1,2012-08-13,69,60,65.0,-8.0,61,63.0,0, 0,457.0,1856.0,RA BR,0.0,0.0,0.4,29.24,29.96,0.3,2,3.4,2012,8,70.1428571429,0.0914285714286,0.0,1.45714285714,0.117380952381,0.126,75.619047619,77.6
2,2012-08-13,72,63,68.0,1.95448369565,61,63.0,0, 3,480.64673913,1847.34782609,RA BR,0.0,0.000108695652174,0.34,29.29,29.95,0.7,16,2.1,2012,8,72.5714285714,0.107857142857,0.971428571429,0.0,0.114047619048,0.110571428571,78.0476190476,79.6
1,2012-08-14,84,56,70.0,-2.0,60,64.0,0, 5,458.0,1855.0,BR,0.0,0.0,0.005,29.2,29.92,0.6,6,4.8,2012,8,68.8571428571,0.0685714285714,0.0,2.74285714286,0.0919047619048,0.126142857143,75.2857142857,77.4571428571
2,2012-08-14,82,59,71.0,1.95448369565,60,64.0,0, 6,480.64673913,1847.34782609,BR,0.0,0.000108695652174,0.01,29.26,29.90,0.8,11,4.3,2012,8,70.2857142857,0.122142857143,0.0,1.31428571429,0.0969047619048,0.110857142857,77.619047619,79.4285714286
1,2012-08-15,85,65,75.0,3.0,60,66.0,0,10,459.0,1854.0, ,0.0,0.0,0.005,29.19,29.91,5.7,23,6.3,2012,8,68.8571428571,0.0685714285714,0.0,2.74285714286,0.0916666666667,0.126285714286,74.8095238095,77.4285714286
2,2012-08-15,86,67,77.0,1.95448369565,59,66.0,0,12,480.64673913,1847.34782609, ,0.0,0.000108695652174,0.005,29.25,29.89,5.2,22,6.3,2012,8,70.2857142857,0.122142857143,0.0,1.31428571429,0.0971428571429,0.111,77.0952380952,79.4
1,2012-08-16,76,62,69.0,-3.0,61,65.0,0, 4,500.0,1852.0,TSRA BR,0.0,0.0,0.39,29.13,29.84,7.0,25,10.7,2012,8,68.8571428571,0.0685714285714,0.0,2.74285714286,0.0764285714286,0.137428571429,74.3333333333,77.1428571429
2,2012-08-16,76,64,70.0,1.95448369565,61,65.0,0, 5,480.64673913,1847.34782609,TSRA RA BR,0.0,0.000108695652174,0.31,29.2,29.83,7.3,22,9.5,2012,8,70.2857142857,0.122142857143,0.0,1.31428571429,0.108571428571,0.119857142857,76.5714285714,79.0857142857
1,2012-08-17,76,58,67.0,-5.0,51,58.0,0, 2,501.0,1851.0, ,0.0,0.0,0.0,29.27,29.98,4.9,33,7.4,2012,8,68.8571428571,0.0685714285714,0.0,2.74285714286,0.075,0.129428571429,73.9047619048,76.7142857143
2,2012-08-17,77,59,68.0,1.95448369565,52,59.0,0, 3,480.64673913,1847.34782609, ,0.0,0.000108695652174,0.0,29.33,29.97,3.3,34,6.4,2012,8,70.2857142857,0.122142857143,0.0,1.31428571429,0.108095238095,0.119714285714,76.0476190476,78.6571428571
1,2012-08-18,77,53,65.0,-7.0,51,58.0,0, 0,502.0,1849.0, ,0.0,0.0,0.0,29.26,29.98,2.6,14,4.5,2012,8,68.8571428571,0.0685714285714,0.0,2.74285714286,0.075,0.129285714286,73.4285714286,76.2857142857
2,2012-08-18,78,57,68.0,1.95448369565,47,57.0,0, 3,480.64673913,1847.34782609, ,0.0,0.000108695652174,0.0,29.31,29.97,3.2,15,5.0,2012,8,70.2857142857,0.122142857143,0.0,1.31428571429,0.108095238095,0.119571428571,75.619047619,78.3142857143
1,2012-08-19,79,60,70.0,-1.0,50,58.0,0, 5,503.0,1848.0, ,0.0,0.0,0.0,29.22,29.94,1.5,7,3.6,2012,8,68.8571428571,0.0685714285714,0.0,2.74285714286,0.0747619047619,0.129285714286,73.2380952381,75.9142857143
2,2012-08-19,79,61,70.0,1.95448369565,49,59.0,0, 5,480.64673913,1847.34782609, ,0.0,0.000108695652174,0.0,29.28,29.92,1.9,11,4.2,2012,8,70.2857142857,0.122142857143,0.0,1.31428571429,0.108095238095,0.119571428571,75.2380952381,77.9428571429
1,2012-08-20,74,58,66.0,-5.0,56,60.0,0, 1,504.0,1846.0,TSRA RA,0.0,0.0,0.08,29.25,29.96,3.5,5,6.2,2012,8,68.8571428571,0.0685714285714,0.0,2.74285714286,0.0785714285714,0.131571428571,72.5238095238,75.3714285714
2,2012-08-20,76,60,68.0,1.95448369565,54,60.0,0, 3,480.64673913,1847.34782609,TS RA,0.0,0.000108695652174,0.53,29.31,29.95,2.3,8,4.0,2012,8,70.2857142857,0.122142857143,0.0,1.31428571429,0.133333333333,0.134714285714,74.4761904762,77.3714285714
1,2012-08-21,79,53,66.0,-5.0,50,58.0,0, 1,505.0,1845.0, ,0.0,0.0,0.0,29.35,30.06,2.6,13,4.6,2012,8,74.7142857143,0.0857142857143,3.11428571429,0.0,0.0709523809524,0.131571428571,72.0,74.7142857143
2,2012-08-21,79,58,69.0,1.95448369565,51,59.0,0, 4,480.64673913,1847.34782609, ,0.0,0.000108695652174,0.0,29.41,30.05,2.1,9,4.6,2012,8,78.0,0.522857142857,6.4,0.0,0.125238095238,0.134714285714,74.0,76.7714285714
1,2012-08-22,85,54,70.0,-1.0,52,60.0,0, 5,506.0,1843.0, ,0.0,0.0,0.0,29.35,30.07,5.5,19,5.8,2012,8,74.7142857143,0.0857142857143,3.11428571429,0.0,0.0709523809524,0.107285714286,71.5714285714,74.3428571429
2,2012-08-22,84,72,,1.95448369565,51,61.0,,,480.64673913,1847.34782609, ,0.0,0.000108695652174,0.0,29.39,,4.7,19,,2012,8,78.0,0.522857142857,6.4,0.0,0.125238095238,0.119,73.7,76.6470588235
1,2012-08-23,92,64,78.0,7.0,56,64.0,0,13,508.0,1842.0,RA,0.0,0.0,0.03,29.33,30.04,7.6,18,8.1,2012,8,74.7142857143,0.0857142857143,3.11428571429,0.0,0.072380952381,0.0852857142857,71.4761904762,74.3714285714
2,2012-08-23,91,69,80.0,1.95448369565,54,64.0,0,15,480.64673913,1847.34782609, ,0.0,0.000108695652174,0.0,29.39,30.03,7.0,18,7.3,2012,8,78.0,0.522857142857,6.4,0.0,0.125238095238,0.0935714285714,73.6,76.7058823529
1,2012-08-24,94,64,79.0,8.0,57,66.0,0,14,509.0,1840.0, ,0.0,0.0,0.0,29.28,29.99,8.2,19,8.8,2012,8,74.7142857143,0.0857142857143,3.11428571429,0.0,0.072380952381,0.0852857142857,71.2857142857,74.4857142857
2,2012-08-24,93,71,82.0,1.95448369565,56,66.0,0,17,480.64673913,1847.34782609, ,0.0,0.000108695652174,0.0,29.34,29.98,7.0,18,7.9,2012,8,78.0,0.522857142857,6.4,0.0,0.125238095238,0.0934285714286,73.5,76.8823529412
1,2012-08-25,93,66,80.0,10.0,57,66.0,0,15,510.0,1839.0, ,0.0,0.0,0.0,29.29,30.01,7.4,18,7.9,2012,8,74.7142857143,0.0857142857143,3.11428571429,0.0,0.0547619047619,0.0852857142857,71.1904761905,74.6
2,2012-08-25,94,71,83.0,1.95448369565,56,66.0,0,18,480.64673913,1847.34782609, ,0.0,0.000108695652174,0.0,29.36,29.99,7.5,19,8.2,2012,8,78.0,0.522857142857,6.4,0.0,0.0766666666667,0.0934285714286,73.45,77.0
1,2012-08-26,79,66,73.0,3.0,67,68.0,0, 8,511.0,1837.0,RA BR,0.0,0.0,0.57,29.29,30.01,6.1,18,7.1,2012,8,74.7142857143,0.0857142857143,3.11428571429,0.0,0.0819047619048,0.101428571429,71.0952380952,74.4285714286
2,2012-08-26,81,68,75.0,1.95448369565,65,68.0,0,10,480.64673913,1847.34782609,RA DZ BR,0.0,0.000108695652174,3.66,29.35,29.99,4.1,18,7.5,2012,8,78.0,0.522857142857,6.4,0.0,0.250952380952,0.197714285714,73.3,76.7647058824
1,2012-08-27,88,66,77.0,7.0,61,67.0,0,12,512.0,1835.0,BR,0.0,0.0,0.0,29.33,30.03,4.6,1,6.0,2012,8,74.7142857143,0.0857142857143,3.11428571429,0.0,0.0819047619048,0.101285714286,71.2380952381,74.0857142857
2,2012-08-27,88,69,79.0,1.95448369565,62,67.0,0,14,480.64673913,1847.34782609,BR HZ,0.0,0.000108695652174,0.0,29.38,30.01,3.0,4,6.0,2012,8,78.0,0.522857142857,6.4,0.0,0.250952380952,0.197428571429,73.4,76.4411764706
1,2012-08-28,86,63,75.0,5.0,61,65.0,0,10,513.0,1834.0, ,0.0,0.0,0.0,29.37,30.08,3.6,7,5.2,2012,8,77.1428571429,0.00142857142857,5.54285714286,0.0,0.0819047619048,0.0858571428571,71.1428571429,74.0285714286
2,2012-08-28,85,65,75.0,1.95448369565,60,66.0,0,10,480.64673913,1847.34782609, ,0.0,0.000108695652174,0.0,29.42,30.06,4.1,7,5.7,2012,8,78.4285714286,0.0357142857143,6.82857142857,0.0,0.250952380952,0.186857142857,73.1,76.2941176471
1,2012-08-29,84,65,75.0,5.0,59,65.0,0,10,514.0,1832.0, ,0.0,0.0,0.0,29.33,30.05,4.8,13,5.8,2012,8,77.1428571429,0.00142857142857,5.54285714286,0.0,0.0816666666667,0.0855714285714,71.0,73.7428571429
2,2012-08-29,84,70,77.0,1.95448369565,58,65.0,0,12,480.64673913,1847.34782609, ,0.0,0.000108695652174,0.0,29.39,30.03,5.0,11,5.3,2012,8,78.4285714286,0.0357142857143,6.82857142857,0.0,0.250476190476,0.186857142857,72.95,75.9705882353
1,2012-08-30,90,64,77.0,7.0,59,66.0,0,12,515.0,1831.0, ,0.0,0.0,0.0,29.28,29.99,10.2,20,10.5,2012,8,77.1428571429,0.00142857142857,5.54285714286,0.0,0.0792857142857,0.0652857142857,71.380952381,73.6857142857
2,2012-08-30,91,69,80.0,1.95448369565,57,66.0,0,15,480.64673913,1847.34782609, ,0.0,0.000108695652174,0.0,29.34,29.98,8.9,20,9.5,2012,8,78.4285714286,0.0357142857143,6.82857142857,0.0,0.250238095238,0.184857142857,73.35,75.9411764706
1,2012-08-31,92,71,82.0,13.0,64,70.0,0,17,516.0,1829.0, ,0.0,0.0,0.0,29.32,30.02,4.9,24,10.4,2012,8,77.1428571429,0.00142857142857,5.54285714286,0.0,0.0707142857143,0.0644285714286,72.0,73.8571428571
2,2012-08-31,93,72,83.0,1.95448369565,64,70.0,0,18,480.64673913,1847.34782609, ,0.0,0.000108695652174,0.0,29.38,30.00,6.4,23,10.1,2012,8,78.4285714286,0.0357142857143,6.82857142857,0.0,0.23119047619,0.184571428571,74.05,76.0588235294
1,2012-09-01,75,71,73.0,5.0,66,69.0,0, 8,517.0,1827.0,RA,0.0,0.0,0.005,29.29,30.01,12.1,5,11.9,2012,9,77.1428571429,0.00142857142857,5.54285714286,0.0,0.0709523809524,0.0645714285714,72.2857142857,73.8
2,2012-09-01,78,73,76.0,1.95448369565,68,71.0,0,11,480.64673913,1847.34782609,RA BR,0.0,0.000108695652174,0.25,29.34,29.98,10.0,6,10.4,2012,9,78.4285714286,0.0357142857143,6.82857142857,0.0,0.243095238095,0.191714285714,74.4,76.0294117647
1,2012-09-02,82,73,78.0,10.0,69,71.0,0,13,518.0,1826.0, ,0.0,0.0,0.005,29.19,29.91,10.4,6,10.7,2012,9,77.1428571429,0.00142857142857,5.54285714286,0.0,0.0709523809524,0.0645714285714,72.8571428571,73.9142857143
2,2012-09-02,81,75,78.0,1.95448369565,69,72.0,0,13,480.64673913,1847.34782609, ,0.0,0.000108695652174,0.0,29.23,29.88,11.4,6,12.1,2012,9,78.4285714286,0.0357142857143,6.82857142857,0.0,0.243095238095,0.191714285714,74.85,76.0294117647
1,2012-09-03,88,71,80.0,12.0,70,73.0,0,15,519.0,1824.0,BR,0.0,0.0,0.0,29.17,,4.6,6,4.4,2012,9,77.1428571429,0.00142857142857,5.54285714286,0.0,0.0519047619048,0.0645714285714,73.5714285714,73.8857142857
2,2012-09-03,87,73,80.0,1.95448369565,69,73.0,0,15,480.64673913,1847.34782609, ,0.0,0.000108695652174,0.0,29.23,29.87,5.0,7,5.9,2012,9,78.4285714286,0.0357142857143,6.82857142857,0.0,0.226904761905,0.191714285714,75.45,75.9117647059
1,2012-09-04,90,66,78.0,10.0,69,72.0,0,13,520.0,1822.0,TSRA RA BR,0.0,0.0,0.64,29.13,29.86,2.8,7,8.6,2012,9,70.1428571429,0.162857142857,0.0,1.45714285714,0.0821428571429,0.0782857142857,73.9523809524,73.9142857143
2,2012-09-04,89,68,79.0,1.95448369565,68,72.0,0,14,480.64673913,1847.34782609,TSRA RA,0.0,0.000108695652174,0.33,29.22,29.84,2.4,8,6.5,2012,9,71.1428571429,0.132857142857,0.0,0.457142857143,0.242142857143,0.196285714286,75.85,75.9117647059
1,2012-09-05,86,63,75.0,8.0,64,68.0,0,10,521.0,1821.0,RA,0.0,0.0,0.16,29.11,29.80,3.3,23,7.1,2012,9,70.1428571429,0.162857142857,0.0,1.45714285714,0.0895238095238,0.0828571428571,73.9523809524,73.8
2,2012-09-05,86,66,76.0,1.95448369565,64,68.0,0,11,480.64673913,1847.34782609, ,0.0,0.000108695652174,0.17,29.16,29.79,3.9,23,6.4,2012,9,71.1428571429,0.132857142857,0.0,0.457142857143,0.25,0.201142857143,75.8,75.7941176471
1,2012-09-06,86,68,77.0,10.0,61,67.0,0,12,522.0,1819.0, ,0.0,0.0,0.0,29.18,29.89,3.2,34,6.6,2012,9,70.1428571429,0.162857142857,0.0,1.45714285714,0.0709523809524,0.0828571428571,74.3333333333,73.7142857143
2,2012-09-06,86,70,78.0,1.95448369565,61,67.0,0,13,480.64673913,1847.34782609, ,0.0,0.000108695652174,0.0,29.24,29.87,1.8,3,5.6,2012,9,71.1428571429,0.132857142857,0.0,0.457142857143,0.235238095238,0.201142857143,76.2,75.6764705882
1,2012-09-07,78,59,69.0,2.0,60,64.0,0, 4,523.0,1817.0,RA BR,0.0,0.0,0.06,29.11,29.82,4.7,34,9.6,2012,9,70.1428571429,0.162857142857,0.0,1.45714285714,0.0738095238095,0.0845714285714,74.4285714286,73.3142857143
2,2012-09-07,78,61,70.0,1.95448369565,59,63.0,0, 5,480.64673913,1847.34782609,RA BR,0.0,0.000108695652174,0.2,29.16,29.80,3.6,34,8.8,2012,9,71.1428571429,0.132857142857,0.0,0.457142857143,0.244761904762,0.206857142857,76.3,75.2647058824
1,2012-09-08,73,54,64.0,-2.0,50,56.0,1, 0,524.0,1815.0,RA,0.0,0.0,0.28,29.14,29.86,9.5,31,11.6,2012,9,70.1428571429,0.162857142857,0.0,1.45714285714,0.0871428571429,0.082,74.380952381,72.8
2,2012-09-08,73,56,65.0,1.95448369565,49,56.0,0, 0,480.64673913,1847.34782609,RA,0.0,0.000108695652174,0.23,29.2,29.85,8.2,30,10.6,2012,9,71.1428571429,0.132857142857,0.0,0.457142857143,0.255714285714,0.184285714286,76.15,74.7058823529
1,2012-09-09,72,55,64.0,-2.0,51,56.0,1, 0,525.0,1814.0, ,0.0,0.0,0.0,29.35,30.04,8.1,35,9.4,2012,9,70.1428571429,0.162857142857,0.0,1.45714285714,0.0871428571429,0.082,74.0952380952,72.4857142857
2,2012-09-09,72,56,64.0,1.95448369565,51,57.0,1, 0,480.64673913,1847.34782609, ,0.0,0.000108695652174,0.0,29.4,30.02,8.7,35,9.5,2012,9,71.1428571429,0.132857142857,0.0,0.457142857143,0.255714285714,0.184285714286,75.85,74.2941176471
1,2012-09-10,75,52,64.0,-2.0,50,56.0,1, 0,526.0,1812.0, ,0.0,0.0,0.0,29.42,30.14,5.9,19,6.5,2012,9,70.1428571429,0.162857142857,0.0,1.45714285714,0.0833333333333,0.082,74.0,72.2
2,2012-09-10,77,54,66.0,1.95448369565,47,56.0,0, 1,480.64673913,1847.34782609, ,0.0,0.000108695652174,0.0,29.49,30.13,4.6,17,4.9,2012,9,71.1428571429,0.132857142857,0.0,0.457142857143,0.230476190476,0.184285714286,75.75,73.9705882353
1,2012-09-11,83,52,68.0,3.0,53,60.0,0, 3,527.0,1810.0, ,0.0,0.0,0.0,29.38,30.10,11.1,20,11.5,2012,9,66.4285714286,0.0642857142857,0.0,5.17142857143,0.0833333333333,0.082,74.0952380952,71.9428571429
2,2012-09-11,84,59,72.0,1.95448369565,51,60.0,0, 7,480.64673913,1847.34782609, ,0.0,0.000108695652174,0.0,29.44,30.09,9.9,20,10.3,2012,9,68.4285714286,0.0435714285714,0.0,3.17142857143,0.230476190476,0.184285714286,75.9,73.7058823529
1,2012-09-12,86,63,75.0,10.0,56,63.0,0,10,528.0,1809.0, ,0.0,0.0,0.0,29.4,30.11,10.0,21,10.3,2012,9,66.4285714286,0.0642857142857,0.0,5.17142857143,0.0833333333333,0.0818571428571,74.3333333333,71.8571428571
2,2012-09-12,87,63,75.0,1.95448369565,54,62.0,0,10,480.64673913,1847.34782609, ,0.0,0.000108695652174,0.0,29.47,30.11,9.3,21,9.6,2012,9,68.4285714286,0.0435714285714,0.0,3.17142857143,0.230476190476,0.184,75.8571428571,73.5588235294
1,2012-09-13,71,54,63.0,-2.0,53,57.0,2, 0,529.0,1807.0,RA,0.0,0.0,0.19,29.54,30.25,8.7,36,10.0,2012,9,66.4285714286,0.0642857142857,0.0,5.17142857143,0.0909523809524,0.0858571428571,73.619047619,71.6857142857
2,2012-09-13,72,56,64.0,1.95448369565,55,59.0,1, 0,480.64673913,1847.34782609,RA DZ BR,0.0,0.000108695652174,0.13,29.59,30.23,7.8,35,9.9,2012,9,68.4285714286,0.0435714285714,0.0,3.17142857143,0.236666666667,0.187571428571,75.0952380952,73.3235294118
1,2012-09-14,76,51,64.0,0.0,46,54.0,1, 0,530.0,1805.0, ,0.0,0.0,0.0,29.57,30.29,6.6,30,7.7,2012,9,66.4285714286,0.0642857142857,0.0,5.17142857143,0.0909523809524,0.0807142857143,72.9047619048,71.5428571429
2,2012-09-14,75,54,65.0,1.95448369565,45,55.0,0, 0,480.64673913,1847.34782609, ,0.0,0.000108695652174,0.005,29.63,30.29,4.1,29,5.8,2012,9,68.4285714286,0.0435714285714,0.0,3.17142857143,0.236904761905,0.176285714286,74.2857142857,73.2058823529
1,2012-09-15,79,50,65.0,1.0,46,55.0,0, 0,531.0,1803.0, ,0.0,0.0,0.0,29.47,30.21,1.7,17,4.0,2012,9,66.4285714286,0.0642857142857,0.0,5.17142857143,0.0909523809524,0.0807142857143,72.1904761905,71.4857142857
2,2012-09-15,79,55,67.0,1.95448369565,44,55.0,0, 2,480.64673913,1847.34782609, ,0.0,0.000108695652174,0.0,29.54,30.21,1.9,15,3.5,2012,9,68.4285714286,0.0435714285714,0.0,3.17142857143,0.236904761905,0.176285714286,73.5238095238,73.1470588235
1,2012-09-16,77,49,63.0,-1.0,47,55.0,2, 0,532.0,1760.0, ,0.0,0.0,0.0,29.3,30.04,4.7,22,5.0,2012,9,66.4285714286,0.0642857142857,0.0,5.17142857143,0.0638095238095,0.0805714285714,71.7142857143,71.4
2,2012-09-16,78,56,67.0,1.95448369565,46,56.0,0, 2,480.64673913,1847.34782609, ,0.0,0.000108695652174,0.0,29.37,30.04,4.9,21,5.5,2012,9,68.4285714286,0.0435714285714,0.0,3.17142857143,0.062619047619,0.176285714286,73.1428571429,73.0882352941
1,2012-09-17,78,55,67.0,3.0,56,59.0,0, 2,533.0,1758.0,TSRA RA BR,0.0,0.0,0.26,29.1,29.84,4.8,26,9.0,2012,9,66.4285714286,0.0642857142857,0.0,5.17142857143,0.0761904761905,0.0765714285714,71.2380952381,71.4571428571
2,2012-09-17,79,59,69.0,1.95448369565,55,60.0,0, 4,480.64673913,1847.34782609,RA,0.0,0.000108695652174,0.17,29.17,29.84,5.0,25,9.0,2012,9,68.4285714286,0.0435714285714,0.0,3.17142857143,0.0707142857143,0.171428571429,72.6666666667,73.1176470588
1,2012-09-18,63,47,55.0,-9.0,39,47.0,10, 0,535.0,1756.0, ,0.0,0.0,0.005,29.21,29.92,11.8,33,12.2,2012,9,55.0,0.025,0.0,16.6,0.0764285714286,0.0765714285714,70.2857142857,71.0285714286
2,2012-09-18,64,50,57.0,1.95448369565,37,47.0,8, 0,480.64673913,1847.34782609, ,0.0,0.000108695652174,0.0,29.28,29.92,11.2,32,11.6,2012,9,57.5714285714,0.02,0.0,14.0285714286,0.0707142857143,0.171142857143,71.8095238095,72.7058823529
1,2012-09-19,73,41,57.0,-6.0,40,50.0,8, 0,536.0,1755.0, ,0.0,0.0,0.0,29.19,29.93,15.9,20,16.1,2012,9,55.0,0.025,0.0,16.6,0.0764285714286,0.0764285714286,69.4285714286,70.5142857143
2,2012-09-19,74,47,61.0,1.95448369565,39,50.0,4, 0,480.64673913,1847.34782609, ,0.0,0.000108695652174,0.0,29.27,29.94,14.0,20,14.2,2012,9,57.5714285714,0.02,0.0,14.0285714286,0.0707142857143,0.171,71.0476190476,72.2352941176
1,2012-09-20,72,51,62.0,0.0,39,50.0,3, 0,537.0,1753.0, ,0.0,0.0,0.0,29.16,29.89,8.4,28,8.9,2012,9,55.0,0.025,0.0,16.6,0.0764285714286,0.0652857142857,68.7142857143,70.3142857143
2,2012-09-20,72,56,64.0,1.95448369565,38,51.0,1, 0,480.64673913,1847.34782609, ,0.0,0.000108695652174,0.0,29.24,29.89,8.0,27,9.0,2012,9,57.5714285714,0.02,0.0,14.0285714286,0.0707142857143,0.162142857143,70.2857142857,72.0588235294
1,2012-09-21,60,48,54.0,-8.0,46,50.0,11, 0,538.0,1751.0,RA,0.0,0.0,0.15,29.13,29.86,1.9,29,6.6,2012,9,55.0,0.025,0.0,16.6,0.0835714285714,0.0695714285714,67.380952381,69.9428571429
2,2012-09-21,61,52,57.0,1.95448369565,45,51.0,8, 0,480.64673913,1847.34782609,RA BR,0.0,0.000108695652174,0.13,29.2,29.87,1.6,30,6.6,2012,9,57.5714285714,0.02,0.0,14.0285714286,0.0769047619048,0.165857142857,69.0476190476,71.7352941176
1,2012-09-22,59,44,52.0,-10.0,41,46.0,13, 0,539.0,1749.0,RA,0.0,0.0,0.02,29.29,29.99,10.3,29,11.0,2012,9,55.0,0.025,0.0,16.6,0.0842857142857,0.0701428571429,66.380952381,69.5714285714
2,2012-09-22,60,47,54.0,1.95448369565,39,46.0,11, 0,480.64673913,1847.34782609,RA,0.0,0.000108695652174,0.01,29.36,30.00,10.0,29,11.0,2012,9,57.5714285714,0.02,0.0,14.0285714286,0.0654761904762,0.166142857143,68.0,71.3235294118
1,2012-09-23,61,40,51.0,-10.0,35,43.0,14, 0,540.0,1748.0, ,0.0,0.0,0.0,29.49,30.21,6.2,30,6.6,2012,9,55.0,0.025,0.0,16.6,0.0840476190476,0.0701428571429,65.0952380952,69.0285714286
2,2012-09-23,62,43,53.0,1.95448369565,35,44.0,12, 0,480.64673913,1847.34782609, ,0.0,0.000108695652174,0.0,29.55,30.22,4.4,28,6.2,2012,9,57.5714285714,0.02,0.0,14.0285714286,0.0654761904762,0.166142857143,66.8095238095,70.8235294118
1,2012-09-24,70,37,54.0,-7.0,34,46.0,11, 0,541.0,1746.0, ,0.0,0.0,0.0,29.28,30.05,11.3,23,11.5,2012,9,55.0,0.025,0.0,16.6,0.0840476190476,0.0678571428571,63.8571428571,68.6857142857
2,2012-09-24,71,42,57.0,1.95448369565,33,46.0,8, 0,480.64673913,1847.34782609, ,0.0,0.000108695652174,0.0,29.36,30.06,10.9,22,11.2,2012,9,57.5714285714,0.02,0.0,14.0285714286,0.0654761904762,0.151,65.7142857143,70.5
1,2012-09-25,77,49,63.0,2.0,52,57.0,2, 0,542.0,1744.0, ,0.0,0.0,0.0,29.13,29.86,8.6,21,9.1,2012,9,59.7142857143,0.000714285714286,0.0,11.8857142857,0.0535714285714,0.0678571428571,63.1428571429,68.6
2,2012-09-25,77,54,66.0,1.95448369565,51,57.0,0, 1,480.64673913,1847.34782609,BR,0.0,0.000108695652174,0.0,29.2,29.87,7.6,20,7.9,2012,9,61.4285714286,0.0,0.0,10.1714285714,0.0497619047619,0.151,65.0952380952,70.4117647059
1,2012-09-26,68,53,61.0,1.0,50,54.0,4, 0,543.0,1742.0, ,0.0,0.0,0.0,29.34,30.03,9.4,3,9.8,2012,9,59.7142857143,0.000714285714286,0.0,11.8857142857,0.0459523809524,0.0678571428571,62.4761904762,68.3428571429
2,2012-09-26,69,57,63.0,1.95448369565,50,56.0,2, 0,480.64673913,1847.34782609,BR HZ,0.0,0.000108695652174,0.0,29.39,30.02,9.4,2,10.1,2012,9,61.4285714286,0.0,0.0,10.1714285714,0.0416666666667,0.151,64.4761904762,70.2
1,2012-09-27,65,46,56.0,-4.0,46,51.0,9, 0,544.0,1741.0, ,0.0,0.0,0.0,29.44,30.16,8.3,36,9.0,2012,9,59.7142857143,0.000714285714286,0.0,11.8857142857,0.0459523809524,0.067,61.4761904762,67.7142857143
2,2012-09-27,68,49,59.0,1.95448369565,46,52.0,6, 0,480.64673913,1847.34782609, ,0.0,0.000108695652174,0.0,29.49,30.15,7.3,35,7.8,2012,9,61.4285714286,0.0,0.0,10.1714285714,0.0416666666667,0.151,63.5714285714,69.6
1,2012-09-28,67,50,59.0,0.0,48,52.0,6, 0,545.0,1739.0,RA,0.0,0.0,0.005,29.4,30.13,7.5,1,8.9,2012,9,59.7142857143,0.000714285714286,0.0,11.8857142857,0.0433333333333,0.0671428571429,61.0,67.1428571429
2,2012-09-28,67,52,60.0,1.95448369565,48,53.0,5, 0,480.64673913,1847.34782609, ,0.0,0.000108695652174,0.0,29.47,30.13,7.1,36,8.3,2012,9,61.4285714286,0.0,0.0,10.1714285714,0.0321428571429,0.151,63.0952380952,68.9714285714
