Species,Block,Street,Trap,Latitude,Longitude,AddressAccuracy,month,day,Lat_int,Long_int,Tmax_x,Tmin_x,Tavg_x,Depart_x,DewPoint_x,WetBulb_x,Heat_x,Cool_x,Sunrise_x,Sunset_x,Depth_x,SnowFall_x,PrecipTotal_x,StnPressure_x,SeaLevel_x,ResultSpeed_x,ResultDir_x,AvgSpeed_x,Tmax_y,Tmin_y,Tavg_y,DewPoint_y,WetBulb_y,Heat_y,Cool_y,PrecipTotal_y,StnPressure_y,SeaLevel_y,ResultSpeed_y,ResultDir_y,AvgSpeed_y,WnvPresent
2,35,96,111,41.682587,-87.707973,9,07,12,41,-87,83,58,71,-2,53,61,0, 6,0427,1928,0,0.0,0.00,29.38,30.10,4.0,8,4.8,82,60,71,54,62,0, 6,0.00,29.44,30.09,4.1,8,5.4,0
3,35,96,111,41.682587,-87.707973,9,07,12,41,-87,83,58,71,-2,53,61,0, 6,0427,1928,0,0.0,0.00,29.38,30.10,4.0,8,4.8,82,60,71,54,62,0, 6,0.00,29.44,30.09,4.1,8,5.4,1
3,35,96,111,41.682587,-87.707973,9,07,12,41,-87,83,58,71,-2,53,61,0, 6,0427,1928,0,0.0,0.00,29.38,30.10,4.0,8,4.8,82,60,71,54,62,0, 6,0.00,29.44,30.09,4.1,8,5.4,0
2,45,17,128,41.963976,-87.69181,9,07,12,41,-87,83,58,71,-2,53,61,0, 6,0427,1928,0,0.0,0.00,29.38,30.10,4.0,8,4.8,82,60,71,54,62,0, 6,0.00,29.44,30.09,4.1,8,5.4,0
2,46,33,4,41.964242,-87.757639,8,07,12,41,-87,83,58,71,-2,53,61,0, 6,0427,1928,0,0.0,0.00,29.38,30.10,4.0,8,4.8,82,60,71,54,62,0, 6,0.00,29.44,30.09,4.1,8,5.4,0
2,46,33,4,41.964242,-87.757639,8,07,12,41,-87,83,58,71,-2,53,61,0, 6,0427,1928,0,0.0,0.00,29.38,30.10,4.0,8,4.8,82,60,71,54,62,0, 6,0.00,29.44,30.09,4.1,8,5.4,0
3,46,33,4,41.964242,-87.757639,8,07,12,41,-87,83,58,71,-2,53,61,0, 6,0427,1928,0,0.0,0.00,29.38,30.10,4.0,8,4.8,82,60,71,54,62,0, 6,0.00,29.44,30.09,4.1,8,5.4,0
2,70,35,9,42.008314,-87.77792099999999,9,07,12,42,-87,83,58,71,-2,53,61,0, 6,0427,1928,0,0.0,0.00,29.38,30.10,4.0,8,4.8,82,60,71,54,62,0, 6,0.00,29.44,30.09,4.1,8,5.4,1
3,70,35,9,42.008314,-87.77792099999999,9,07,12,42,-87,83,58,71,-2,53,61,0, 6,0427,1928,0,0.0,0.00,29.38,30.10,4.0,8,4.8,82,60,71,54,62,0, 6,0.00,29.44,30.09,4.1,8,5.4,1
3,61,28,12,41.991429,-87.747113,8,07,12,41,-87,83,58,71,-2,53,61,0, 6,0427,1928,0,0.0,0.00,29.38,30.10,4.0,8,4.8,82,60,71,54,62,0, 6,0.00,29.44,30.09,4.1,8,5.4,0
3,61,28,12,41.991429,-87.747113,8,07,12,41,-87,83,58,71,-2,53,61,0, 6,0427,1928,0,0.0,0.00,29.38,30.10,4.0,8,4.8,82,60,71,54,62,0, 6,0.00,29.44,30.09,4.1,8,5.4,0
3,61,28,12,41.991429,-87.747113,8,07,12,41,-87,83,58,71,-2,53,61,0, 6,0427,1928,0,0.0,0.00,29.38,30.10,4.0,8,4.8,82,60,71,54,62,0, 6,0.00,29.44,30.09,4.1,8,5.4,0
2,30,99,32,41.857402,-87.694991,8,07,12,41,-87,83,58,71,-2,53,61,0, 6,0427,1928,0,0.0,0.00,29.38,30.10,4.0,8,4.8,82,60,71,54,62,0, 6,0.00,29.44,30.09,4.1,8,5.4,0
3,30,99,32,41.857402,-87.694991,8,07,12,41,-87,83,58,71,-2,53,61,0, 6,0427,1928,0,0.0,0.00,29.38,30.10,4.0,8,4.8,82,60,71,54,62,0, 6,0.00,29.44,30.09,4.1,8,5.4,0
2,11,55,36,41.868142,-87.696269,9,07,12,41,-87,83,58,71,-2,53,61,0, 6,0427,1928,0,0.0,0.00,29.38,30.10,4.0,8,4.8,82,60,71,54,62,0, 6,0.00,29.44,30.09,4.1,8,5.4,0
2,11,55,36,41.868142,-87.696269,9,07,12,41,-87,83,58,71,-2,53,61,0, 6,0427,1928,0,0.0,0.00,29.38,30.10,4.0,8,4.8,82,60,71,54,62,0, 6,0.00,29.44,30.09,4.1,8,5.4,0
3,11,55,36,41.868142,-87.696269,9,07,12,41,-87,83,58,71,-2,53,61,0, 6,0427,1928,0,0.0,0.00,29.38,30.10,4.0,8,4.8,82,60,71,54,62,0, 6,0.00,29.44,30.09,4.1,8,5.4,0
2,61,121,13,41.923738,-87.785288,9,07,12,41,-87,83,58,71,-2,53,61,0, 6,0427,1928,0,0.0,0.00,29.38,30.10,4.0,8,4.8,82,60,71,54,62,0, 6,0.00,29.44,30.09,4.1,8,5.4,0
2,61,121,13,41.923738,-87.785288,9,07,12,41,-87,83,58,71,-2,53,61,0, 6,0427,1928,0,0.0,0.00,29.38,30.10,4.0,8,4.8,82,60,71,54,62,0, 6,0.00,29.44,30.09,4.1,8,5.4,0
3,61,121,13,41.923738,-87.785288,9,07,12,41,-87,83,58,71,-2,53,61,0, 6,0427,1928,0,0.0,0.00,29.38,30.10,4.0,8,4.8,82,60,71,54,62,0, 6,0.00,29.44,30.09,4.1,8,5.4,0
2,12,125,18,42.010412,-87.66214000000001,8,07,12,42,-87,83,58,71,-2,53,61,0, 6,0427,1928,0,0.0,0.00,29.38,30.10,4.0,8,4.8,82,60,71,54,62,0, 6,0.00,29.44,30.09,4.1,8,5.4,0
3,12,125,18,42.010412,-87.66214000000001,8,07,12,42,-87,83,58,71,-2,53,61,0, 6,0427,1928,0,0.0,0.00,29.38,30.10,4.0,8,4.8,82,60,71,54,62,0, 6,0.00,29.44,30.09,4.1,8,5.4,0
2,10,19,23,41.899229999999996,-87.716788,9,07,12,41,-87,83,58,71,-2,53,61,0, 6,0427,1928,0,0.0,0.00,29.38,30.10,4.0,8,4.8,82,60,71,54,62,0, 6,0.00,29.44,30.09,4.1,8,5.4,0
3,10,19,23,41.899229999999996,-87.716788,9,07,12,41,-87,83,58,71,-2,53,61,0, 6,0427,1928,0,0.0,0.00,29.38,30.10,4.0,8,4.8,82,60,71,54,62,0, 6,0.00,29.44,30.09,4.1,8,5.4,0
2,60,130,17,41.960615999999995,-87.777189,9,07,12,41,-87,83,58,71,-2,53,61,0, 6,0427,1928,0,0.0,0.00,29.38,30.10,4.0,8,4.8,82,60,71,54,62,0, 6,0.00,29.44,30.09,4.1,8,5.4,0
3,60,130,17,41.960615999999995,-87.777189,9,07,12,41,-87,83,58,71,-2,53,61,0, 6,0427,1928,0,0.0,0.00,29.38,30.10,4.0,8,4.8,82,60,71,54,62,0, 6,0.00,29.44,30.09,4.1,8,5.4,0
2,33,93,79,41.704336,-87.70373599999999,8,07,12,41,-87,83,58,71,-2,53,61,0, 6,0427,1928,0,0.0,0.00,29.38,30.10,4.0,8,4.8,82,60,71,54,62,0, 6,0.00,29.44,30.09,4.1,8,5.4,0
2,17,40,30,41.911823999999996,-87.726737,9,07,12,41,-87,83,58,71,-2,53,61,0, 6,0427,1928,0,0.0,0.00,29.38,30.10,4.0,8,4.8,82,60,71,54,62,0, 6,0.00,29.44,30.09,4.1,8,5.4,0
2,22,102,44,41.801179,-87.679447,8,07,12,41,-87,83,58,71,-2,53,61,0, 6,0427,1928,0,0.0,0.00,29.38,30.10,4.0,8,4.8,82,60,71,54,62,0, 6,0.00,29.44,30.09,4.1,8,5.4,0
3,22,102,44,41.801179,-87.679447,8,07,12,41,-87,83,58,71,-2,53,61,0, 6,0427,1928,0,0.0,0.00,29.38,30.10,4.0,8,4.8,82,60,71,54,62,0, 6,0.00,29.44,30.09,4.1,8,5.4,0
2,35,102,45,41.800737,-87.71188000000001,8,07,12,41,-87,83,58,71,-2,53,61,0, 6,0427,1928,0,0.0,0.00,29.38,30.10,4.0,8,4.8,82,60,71,54,62,0, 6,0.00,29.44,30.09,4.1,8,5.4,0
3,35,102,45,41.800737,-87.71188000000001,8,07,12,41,-87,83,58,71,-2,53,61,0, 6,0427,1928,0,0.0,0.00,29.38,30.10,4.0,8,4.8,82,60,71,54,62,0, 6,0.00,29.44,30.09,4.1,8,5.4,0
3,35,102,45,41.800737,-87.71188000000001,8,07,12,41,-87,83,58,71,-2,53,61,0, 6,0427,1928,0,0.0,0.00,29.38,30.10,4.0,8,4.8,82,60,71,54,62,0, 6,0.00,29.44,30.09,4.1,8,5.4,0
2,52,104,47,41.778296999999995,-87.752411,9,07,12,41,-87,83,58,71,-2,53,61,0, 6,0427,1928,0,0.0,0.00,29.38,30.10,4.0,8,4.8,82,60,71,54,62,0, 6,0.00,29.44,30.09,4.1,8,5.4,0
3,52,104,47,41.778296999999995,-87.752411,9,07,12,41,-87,83,58,71,-2,53,61,0, 6,0427,1928,0,0.0,0.00,29.38,30.10,4.0,8,4.8,82,60,71,54,62,0, 6,0.00,29.44,30.09,4.1,8,5.4,0
2,67,69,49,41.77166,-87.703047,8,07,12,41,-87,83,58,71,-2,53,61,0, 6,0427,1928,0,0.0,0.00,29.38,30.10,4.0,8,4.8,82,60,71,54,62,0, 6,0.00,29.44,30.09,4.1,8,5.4,0
3,67,69,49,41.77166,-87.703047,8,07,12,41,-87,83,58,71,-2,53,61,0, 6,0427,1928,0,0.0,0.00,29.38,30.10,4.0,8,4.8,82,60,71,54,62,0, 6,0.00,29.44,30.09,4.1,8,5.4,0
2,22,107,51,41.768388,-87.678649,8,07,12,41,-87,83,58,71,-2,53,61,0, 6,0427,1928,0,0.0,0.00,29.38,30.10,4.0,8,4.8,82,60,71,54,62,0, 6,0.00,29.44,30.09,4.1,8,5.4,0
3,22,107,51,41.768388,-87.678649,8,07,12,41,-87,83,58,71,-2,53,61,0, 6,0427,1928,0,0.0,0.00,29.38,30.10,4.0,8,4.8,82,60,71,54,62,0, 6,0.00,29.44,30.09,4.1,8,5.4,0
2,10,8,55,41.773215,-87.60088,8,07,12,41,-87,83,58,71,-2,53,61,0, 6,0427,1928,0,0.0,0.00,29.38,30.10,4.0,8,4.8,82,60,71,54,62,0, 6,0.00,29.44,30.09,4.1,8,5.4,0
3,10,8,55,41.773215,-87.60088,8,07,12,41,-87,83,58,71,-2,53,61,0, 6,0427,1928,0,0.0,0.00,29.38,30.10,4.0,8,4.8,82,60,71,54,62,0, 6,0.00,29.44,30.09,4.1,8,5.4,1
2,39,50,56,41.822536,-87.66634300000001,9,07,12,41,-87,83,58,71,-2,53,61,0, 6,0427,1928,0,0.0,0.00,29.38,30.10,4.0,8,4.8,82,60,71,54,62,0, 6,0.00,29.44,30.09,4.1,8,5.4,0
3,39,50,56,41.822536,-87.66634300000001,9,07,12,41,-87,83,58,71,-2,53,61,0, 6,0427,1928,0,0.0,0.00,29.38,30.10,4.0,8,4.8,82,60,71,54,62,0, 6,0.00,29.44,30.09,4.1,8,5.4,0
3,39,50,56,41.822536,-87.66634300000001,9,07,12,41,-87,83,58,71,-2,53,61,0, 6,0427,1928,0,0.0,0.00,29.38,30.10,4.0,8,4.8,82,60,71,54,62,0, 6,0.00,29.44,30.09,4.1,8,5.4,0
2,64,86,59,41.778748,-87.586427,8,07,12,41,-87,83,58,71,-2,53,61,0, 6,0427,1928,0,0.0,0.00,29.38,30.10,4.0,8,4.8,82,60,71,54,62,0, 6,0.00,29.44,30.09,4.1,8,5.4,0
2,71,84,61,41.766202,-87.562889,9,07,12,41,-87,83,58,71,-2,53,61,0, 6,0427,1928,0,0.0,0.00,29.38,30.10,4.0,8,4.8,82,60,71,54,62,0, 6,0.00,29.44,30.09,4.1,8,5.4,0
3,71,84,61,41.766202,-87.562889,9,07,12,41,-87,83,58,71,-2,53,61,0, 6,0427,1928,0,0.0,0.00,29.38,30.10,4.0,8,4.8,82,60,71,54,62,0, 6,0.00,29.44,30.09,4.1,8,5.4,0
2,77,66,62,41.754676,-87.612922,9,07,12,41,-87,83,58,71,-2,53,61,0, 6,0427,1928,0,0.0,0.00,29.38,30.10,4.0,8,4.8,82,60,71,54,62,0, 6,0.00,29.44,30.09,4.1,8,5.4,0
3,77,66,62,41.754676,-87.612922,9,07,12,41,-87,83,58,71,-2,53,61,0, 6,0427,1928,0,0.0,0.00,29.38,30.10,4.0,8,4.8,82,60,71,54,62,0, 6,0.00,29.44,30.09,4.1,8,5.4,0
2,50,89,64,41.803422999999995,-87.642984,8,07,12,41,-87,83,58,71,-2,53,61,0, 6,0427,1928,0,0.0,0.00,29.38,30.10,4.0,8,4.8,82,60,71,54,62,0, 6,0.00,29.44,30.09,4.1,8,5.4,0
3,50,89,64,41.803422999999995,-87.642984,8,07,12,41,-87,83,58,71,-2,53,61,0, 6,0427,1928,0,0.0,0.00,29.38,30.10,4.0,8,4.8,82,60,71,54,62,0, 6,0.00,29.44,30.09,4.1,8,5.4,0
2,79,59,65,41.754292,-87.590773,9,07,12,41,-87,83,58,71,-2,53,61,0, 6,0427,1928,0,0.0,0.00,29.38,30.10,4.0,8,4.8,82,60,71,54,62,0, 6,0.00,29.44,30.09,4.1,8,5.4,0
3,79,59,65,41.754292,-87.590773,9,07,12,41,-87,83,58,71,-2,53,61,0, 6,0427,1928,0,0.0,0.00,29.38,30.10,4.0,8,4.8,82,60,71,54,62,0, 6,0.00,29.44,30.09,4.1,8,5.4,0
2,52,71,87,41.798697,-87.736812,8,07,12,41,-87,83,58,71,-2,53,61,0, 6,0427,1928,0,0.0,0.00,29.38,30.10,4.0,8,4.8,82,60,71,54,62,0, 6,0.00,29.44,30.09,4.1,8,5.4,0
3,52,71,87,41.798697,-87.736812,8,07,12,41,-87,83,58,71,-2,53,61,0, 6,0427,1928,0,0.0,0.00,29.38,30.10,4.0,8,4.8,82,60,71,54,62,0, 6,0.00,29.44,30.09,4.1,8,5.4,0
2,63,105,108,41.776156,-87.778927,9,07,12,41,-87,83,58,71,-2,53,61,0, 6,0427,1928,0,0.0,0.00,29.38,30.10,4.0,8,4.8,82,60,71,54,62,0, 6,0.00,29.44,30.09,4.1,8,5.4,0
3,63,105,108,41.776156,-87.778927,9,07,12,41,-87,83,58,71,-2,53,61,0, 6,0427,1928,0,0.0,0.00,29.38,30.10,4.0,8,4.8,82,60,71,54,62,0, 6,0.00,29.44,30.09,4.1,8,5.4,0
2,37,82,46,41.82561,-87.726549,9,07,12,41,-87,83,58,71,-2,53,61,0, 6,0427,1928,0,0.0,0.00,29.38,30.10,4.0,8,4.8,82,60,71,54,62,0, 6,0.00,29.44,30.09,4.1,8,5.4,0
3,37,82,46,41.82561,-87.726549,9,07,12,41,-87,83,58,71,-2,53,61,0, 6,0427,1928,0,0.0,0.00,29.38,30.10,4.0,8,4.8,82,60,71,54,62,0, 6,0.00,29.44,30.09,4.1,8,5.4,0
2,12,64,88,41.673408,-87.599862,5,07,12,41,-87,83,58,71,-2,53,61,0, 6,0427,1928,0,0.0,0.00,29.38,30.10,4.0,8,4.8,82,60,71,54,62,0, 6,0.00,29.44,30.09,4.1,8,5.4,0
2,12,64,88,41.673408,-87.599862,5,07,12,41,-87,83,58,71,-2,53,61,0, 6,0427,1928,0,0.0,0.00,29.38,30.10,4.0,8,4.8,82,60,71,54,62,0, 6,0.00,29.44,30.09,4.1,8,5.4,0
2,12,64,88,41.673408,-87.599862,5,07,12,41,-87,83,58,71,-2,53,61,0, 6,0427,1928,0,0.0,0.00,29.38,30.10,4.0,8,4.8,82,60,71,54,62,0, 6,0.00,29.44,30.09,4.1,8,5.4,0
3,12,64,88,41.673408,-87.599862,5,07,12,41,-87,83,58,71,-2,53,61,0, 6,0427,1928,0,0.0,0.00,29.38,30.10,4.0,8,4.8,82,60,71,54,62,0, 6,0.00,29.44,30.09,4.1,8,5.4,0
3,12,64,88,41.673408,-87.599862,5,07,12,41,-87,83,58,71,-2,53,61,0, 6,0427,1928,0,0.0,0.00,29.38,30.10,4.0,8,4.8,82,60,71,54,62,0, 6,0.00,29.44,30.09,4.1,8,5.4,0
3,12,64,88,41.673408,-87.599862,5,07,12,41,-87,83,58,71,-2,53,61,0, 6,0427,1928,0,0.0,0.00,29.38,30.10,4.0,8,4.8,82,60,71,54,62,0, 6,0.00,29.44,30.09,4.1,8,5.4,0
3,12,64,88,41.673408,-87.599862,5,07,12,41,-87,83,58,71,-2,53,61,0, 6,0427,1928,0,0.0,0.00,29.38,30.10,4.0,8,4.8,82,60,71,54,62,0, 6,0.00,29.44,30.09,4.1,8,5.4,0
2,10,86,93,41.726465000000005,-87.585413,5,07,12,41,-87,83,58,71,-2,53,61,0, 6,0427,1928,0,0.0,0.00,29.38,30.10,4.0,8,4.8,82,60,71,54,62,0, 6,0.00,29.44,30.09,4.1,8,5.4,0
3,10,86,93,41.726465000000005,-87.585413,5,07,12,41,-87,83,58,71,-2,53,61,0, 6,0427,1928,0,0.0,0.00,29.38,30.10,4.0,8,4.8,82,60,71,54,62,0, 6,0.00,29.44,30.09,4.1,8,5.4,0
3,13,54,120,41.740641,-87.546587,5,07,12,41,-87,83,58,71,-2,53,61,0, 6,0427,1928,0,0.0,0.00,29.38,30.10,4.0,8,4.8,82,60,71,54,62,0, 6,0.00,29.44,30.09,4.1,8,5.4,0
3,13,54,120,41.740641,-87.546587,5,07,12,41,-87,83,58,71,-2,53,61,0, 6,0427,1928,0,0.0,0.00,29.38,30.10,4.0,8,4.8,82,60,71,54,62,0, 6,0.00,29.44,30.09,4.1,8,5.4,0
2,37,4,121,41.680946,-87.535198,8,07,12,41,-87,83,58,71,-2,53,61,0, 6,0427,1928,0,0.0,0.00,29.38,30.10,4.0,8,4.8,82,60,71,54,62,0, 6,0.00,29.44,30.09,4.1,8,5.4,0
2,37,4,121,41.680946,-87.535198,8,07,12,41,-87,83,58,71,-2,53,61,0, 6,0427,1928,0,0.0,0.00,29.38,30.10,4.0,8,4.8,82,60,71,54,62,0, 6,0.00,29.44,30.09,4.1,8,5.4,0
2,37,4,121,41.680946,-87.535198,8,07,12,41,-87,83,58,71,-2,53,61,0, 6,0427,1928,0,0.0,0.00,29.38,30.10,4.0,8,4.8,82,60,71,54,62,0, 6,0.00,29.44,30.09,4.1,8,5.4,0
3,37,4,121,41.680946,-87.535198,8,07,12,41,-87,83,58,71,-2,53,61,0, 6,0427,1928,0,0.0,0.00,29.38,30.10,4.0,8,4.8,82,60,71,54,62,0, 6,0.00,29.44,30.09,4.1,8,5.4,0
3,37,4,121,41.680946,-87.535198,8,07,12,41,-87,83,58,71,-2,53,61,0, 6,0427,1928,0,0.0,0.00,29.38,30.10,4.0,8,4.8,82,60,71,54,62,0, 6,0.00,29.44,30.09,4.1,8,5.4,0
3,37,4,121,41.680946,-87.535198,8,07,12,41,-87,83,58,71,-2,53,61,0, 6,0427,1928,0,0.0,0.00,29.38,30.10,4.0,8,4.8,82,60,71,54,62,0, 6,0.00,29.44,30.09,4.1,8,5.4,0
3,24,1,89,41.704572,-87.56566600000001,8,07,12,41,-87,83,58,71,-2,53,61,0, 6,0427,1928,0,0.0,0.00,29.38,30.10,4.0,8,4.8,82,60,71,54,62,0, 6,0.00,29.44,30.09,4.1,8,5.4,0
6,24,1,89,41.704572,-87.56566600000001,8,07,12,41,-87,83,58,71,-2,53,61,0, 6,0427,1928,0,0.0,0.00,29.38,30.10,4.0,8,4.8,82,60,71,54,62,0, 6,0.00,29.44,30.09,4.1,8,5.4,0
2,89,78,82,41.733643,-87.55551,8,07,12,41,-87,83,58,71,-2,53,61,0, 6,0427,1928,0,0.0,0.00,29.38,30.10,4.0,8,4.8,82,60,71,54,62,0, 6,0.00,29.44,30.09,4.1,8,5.4,0
3,89,78,82,41.733643,-87.55551,8,07,12,41,-87,83,58,71,-2,53,61,0, 6,0427,1928,0,0.0,0.00,29.38,30.10,4.0,8,4.8,82,60,71,54,62,0, 6,0.00,29.44,30.09,4.1,8,5.4,0
2,10,62,84,41.750498,-87.605294,5,07,12,41,-87,83,58,71,-2,53,61,0, 6,0427,1928,0,0.0,0.00,29.38,30.10,4.0,8,4.8,82,60,71,54,62,0, 6,0.00,29.44,30.09,4.1,8,5.4,0
2,10,62,84,41.750498,-87.605294,5,07,12,41,-87,83,58,71,-2,53,61,0, 6,0427,1928,0,0.0,0.00,29.38,30.10,4.0,8,4.8,82,60,71,54,62,0, 6,0.00,29.44,30.09,4.1,8,5.4,0
3,10,62,84,41.750498,-87.605294,5,07,12,41,-87,83,58,71,-2,53,61,0, 6,0427,1928,0,0.0,0.00,29.38,30.10,4.0,8,4.8,82,60,71,54,62,0, 6,0.00,29.44,30.09,4.1,8,5.4,0
2,58,40,21,41.984809000000006,-87.728492,8,07,12,41,-87,83,58,71,-2,53,61,0, 6,0427,1928,0,0.0,0.00,29.38,30.10,4.0,8,4.8,82,60,71,54,62,0, 6,0.00,29.44,30.09,4.1,8,5.4,0
3,58,40,21,41.984809000000006,-87.728492,8,07,12,41,-87,83,58,71,-2,53,61,0, 6,0427,1928,0,0.0,0.00,29.38,30.10,4.0,8,4.8,82,60,71,54,62,0, 6,0.00,29.44,30.09,4.1,8,5.4,0
2,40,5,129,41.659112,-87.53869300000001,8,07,12,41,-87,83,58,71,-2,53,61,0, 6,0427,1928,0,0.0,0.00,29.38,30.10,4.0,8,4.8,82,60,71,54,62,0, 6,0.00,29.44,30.09,4.1,8,5.4,0
3,40,5,129,41.659112,-87.53869300000001,8,07,12,41,-87,83,58,71,-2,53,61,0, 6,0427,1928,0,0.0,0.00,29.38,30.10,4.0,8,4.8,82,60,71,54,62,0, 6,0.00,29.44,30.09,4.1,8,5.4,0
2,91,127,10,41.992478000000006,-87.862995,8,07,12,41,-87,83,58,71,-2,53,61,0, 6,0427,1928,0,0.0,0.00,29.38,30.10,4.0,8,4.8,82,60,71,54,62,0, 6,0.00,29.44,30.09,4.1,8,5.4,0
3,91,127,10,41.992478000000006,-87.862995,8,07,12,41,-87,83,58,71,-2,53,61,0, 6,0427,1928,0,0.0,0.00,29.38,30.10,4.0,8,4.8,82,60,71,54,62,0, 6,0.00,29.44,30.09,4.1,8,5.4,0
3,91,127,10,41.992478000000006,-87.862995,8,07,12,41,-87,83,58,71,-2,53,61,0, 6,0427,1928,0,0.0,0.00,29.38,30.10,4.0,8,4.8,82,60,71,54,62,0, 6,0.00,29.44,30.09,4.1,8,5.4,0
3,91,127,10,41.992478000000006,-87.862995,8,07,12,41,-87,83,58,71,-2,53,61,0, 6,0427,1928,0,0.0,0.00,29.38,30.10,4.0,8,4.8,82,60,71,54,62,0, 6,0.00,29.44,30.09,4.1,8,5.4,0
3,91,127,10,41.992478000000006,-87.862995,8,07,12,41,-87,83,58,71,-2,53,61,0, 6,0427,1928,0,0.0,0.00,29.38,30.10,4.0,8,4.8,82,60,71,54,62,0, 6,0.00,29.44,30.09,4.1,8,5.4,0
2,10,132,147,41.974689,-87.890615,9,07,12,41,-87,83,58,71,-2,53,61,0, 6,0427,1928,0,0.0,0.00,29.38,30.10,4.0,8,4.8,82,60,71,54,62,0, 6,0.00,29.44,30.09,4.1,8,5.4,0
2,10,132,147,41.974689,-87.890615,9,07,12,41,-87,83,58,71,-2,53,61,0, 6,0427,1928,0,0.0,0.00,29.38,30.10,4.0,8,4.8,82,60,71,54,62,0, 6,0.00,29.44,30.09,4.1,8,5.4,0
2,10,132,147,41.974689,-87.890615,9,07,12,41,-87,83,58,71,-2,53,61,0, 6,0427,1928,0,0.0,0.00,29.38,30.10,4.0,8,4.8,82,60,71,54,62,0, 6,0.00,29.44,30.09,4.1,8,5.4,0
3,10,132,147,41.974689,-87.890615,9,07,12,41,-87,83,58,71,-2,53,61,0, 6,0427,1928,0,0.0,0.00,29.38,30.10,4.0,8,4.8,82,60,71,54,62,0, 6,0.00,29.44,30.09,4.1,8,5.4,0
3,10,132,147,41.974689,-87.890615,9,07,12,41,-87,83,58,71,-2,53,61,0, 6,0427,1928,0,0.0,0.00,29.38,30.10,4.0,8,4.8,82,60,71,54,62,0, 6,0.00,29.44,30.09,4.1,8,5.4,0
3,10,132,147,41.974689,-87.890615,9,07,12,41,-87,83,58,71,-2,53,61,0, 6,0427,1928,0,0.0,0.00,29.38,30.10,4.0,8,4.8,82,60,71,54,62,0, 6,0.00,29.44,30.09,4.1,8,5.4,0
3,10,132,147,41.974689,-87.890615,9,07,12,41,-87,83,58,71,-2,53,61,0, 6,0427,1928,0,0.0,0.00,29.38,30.10,4.0,8,4.8,82,60,71,54,62,0, 6,0.00,29.44,30.09,4.1,8,5.4,0
3,10,132,147,41.974689,-87.890615,9,07,12,41,-87,83,58,71,-2,53,61,0, 6,0427,1928,0,0.0,0.00,29.38,30.10,4.0,8,4.8,82,60,71,54,62,0, 6,0.00,29.44,30.09,4.1,8,5.4,0
3,10,132,147,41.974689,-87.890615,9,07,12,41,-87,83,58,71,-2,53,61,0, 6,0427,1928,0,0.0,0.00,29.38,30.10,4.0,8,4.8,82,60,71,54,62,0, 6,0.00,29.44,30.09,4.1,8,5.4,0
3,10,132,147,41.974689,-87.890615,9,07,12,41,-87,83,58,71,-2,53,61,0, 6,0427,1928,0,0.0,0.00,29.38,30.10,4.0,8,4.8,82,60,71,54,62,0, 6,0.00,29.44,30.09,4.1,8,5.4,0
3,10,131,148,41.957799,-87.930995,5,07,12,41,-87,83,58,71,-2,53,61,0, 6,0427,1928,0,0.0,0.00,29.38,30.10,4.0,8,4.8,82,60,71,54,62,0, 6,0.00,29.44,30.09,4.1,8,5.4,0
2,48,129,130,41.925197999999995,-87.746381,8,07,12,41,-87,83,58,71,-2,53,61,0, 6,0427,1928,0,0.0,0.00,29.38,30.10,4.0,8,4.8,82,60,71,54,62,0, 6,0.00,29.44,30.09,4.1,8,5.4,0
3,48,129,130,41.925197999999995,-87.746381,8,07,12,41,-87,83,58,71,-2,53,61,0, 6,0427,1928,0,0.0,0.00,29.38,30.10,4.0,8,4.8,82,60,71,54,62,0, 6,0.00,29.44,30.09,4.1,8,5.4,0
3,51,34,131,41.973845000000004,-87.805059,9,07,12,41,-87,83,58,71,-2,53,61,0, 6,0427,1928,0,0.0,0.00,29.38,30.10,4.0,8,4.8,82,60,71,54,62,0, 6,0.00,29.44,30.09,4.1,8,5.4,0
2,82,72,133,41.743402,-87.731435,8,07,12,41,-87,83,58,71,-2,53,61,0, 6,0427,1928,0,0.0,0.00,29.38,30.10,4.0,8,4.8,82,60,71,54,62,0, 6,0.00,29.44,30.09,4.1,8,5.4,0
2,82,72,133,41.743402,-87.731435,8,07,12,41,-87,83,58,71,-2,53,61,0, 6,0427,1928,0,0.0,0.00,29.38,30.10,4.0,8,4.8,82,60,71,54,62,0, 6,0.00,29.44,30.09,4.1,8,5.4,0
3,82,72,133,41.743402,-87.731435,8,07,12,41,-87,83,58,71,-2,53,61,0, 6,0427,1928,0,0.0,0.00,29.38,30.10,4.0,8,4.8,82,60,71,54,62,0, 6,0.00,29.44,30.09,4.1,8,5.4,0
2,65,9,135,41.728495,-87.60096300000001,5,07,12,41,-87,83,58,71,-2,53,61,0, 6,0427,1928,0,0.0,0.00,29.38,30.10,4.0,8,4.8,82,60,71,54,62,0, 6,0.00,29.44,30.09,4.1,8,5.4,0
2,65,9,135,41.728495,-87.60096300000001,5,07,12,41,-87,83,58,71,-2,53,61,0, 6,0427,1928,0,0.0,0.00,29.38,30.10,4.0,8,4.8,82,60,71,54,62,0, 6,0.00,29.44,30.09,4.1,8,5.4,0
3,65,9,135,41.728495,-87.60096300000001,5,07,12,41,-87,83,58,71,-2,53,61,0, 6,0427,1928,0,0.0,0.00,29.38,30.10,4.0,8,4.8,82,60,71,54,62,0, 6,0.00,29.44,30.09,4.1,8,5.4,0
